0    [main] INFO  space.exploration.mars.rover.kernel.Rover  - Rover current position is = java.awt.Point[x=350,y=250]
1005 [main] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar initialized and ready!
2008 [main] INFO  space.exploration.mars.rover.sensor.Spectrometer  - Spectrometer initialized and ready!
3228 [main] INFO  space.exploration.mars.rover.sensor.Camera  - Camera initialized and ready!
4232 [main] INFO  space.exploration.mars.rover.sensor.Radar  - Radar configured:: 
5234 [main] INFO  space.exploration.mars.rover.power.Battery  - Battery configured, batteryLife:primaryPowerUnits = 10000 auxiliaryPowerUnits = 1000 alertThreshold: 100 rechargeTime = 60000
6236 [main] INFO  space.exploration.mars.rover.kernel.Rover  - Battery Monitor configured!
6537 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
6557 [main] WARN  kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
6557 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
6557 [main] WARN  kafka.utils.VerifiableProperties  - Property group.id is not valid
6558 [main] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
6558 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
6558 [main] WARN  kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
6586 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
6586 [main] INFO  kafka.utils.VerifiableProperties  - Property auto.offset.reset is overridden to largest
6586 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
6586 [main] INFO  kafka.utils.VerifiableProperties  - Property group.id is overridden to space.exploration.mars.newRover
6587 [main] WARN  kafka.utils.VerifiableProperties  - Property metadata.broker.list is not valid
6587 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
6587 [main] INFO  kafka.utils.VerifiableProperties  - Property zookeeper.connect is overridden to localhost:2181
6605 [main] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.newRover_zion-mainframe-1502550973371-50007b33], Connecting to zookeeper instance at localhost:2181
6610 [ZkClient-EventThread-22-localhost:2181] INFO  org.I0Itec.zkclient.ZkEventThread  - Starting ZkClient event thread.
6613 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
6614 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:host.name=zion-mainframe
