1    [main] INFO  space.exploration.mars.rover.kernel.Rover  - Rover current position is = java.awt.Point[x=350,y=250]
1014 [main] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar initialized and ready!
2019 [main] INFO  space.exploration.mars.rover.sensor.Spectrometer  - Spectrometer initialized and ready!
3389 [main] INFO  space.exploration.mars.rover.sensor.Camera  - Camera initialized and ready!
4392 [main] INFO  space.exploration.mars.rover.sensor.Radar  - Radio configured:: 
5394 [main] INFO  space.exploration.mars.rover.power.Battery  - Battery configured, batteryLife:primaryPowerUnits = 10000 auxiliaryPowerUnits = 1000 alertThreshold: 100 rechargeTime = 60000
5808 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
5844 [main] WARN  kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
5844 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
5844 [main] WARN  kafka.utils.VerifiableProperties  - Property group.id is not valid
5845 [main] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
5845 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
5845 [main] WARN  kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
5886 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
5886 [main] INFO  kafka.utils.VerifiableProperties  - Property auto.offset.reset is overridden to largest
5886 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
5887 [main] INFO  kafka.utils.VerifiableProperties  - Property group.id is overridden to space.exploration.mars.rover
5887 [main] WARN  kafka.utils.VerifiableProperties  - Property metadata.broker.list is not valid
5887 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
5887 [main] INFO  kafka.utils.VerifiableProperties  - Property zookeeper.connect is overridden to localhost:2181
5916 [main] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496510541245-8df7f7d9], Connecting to zookeeper instance at localhost:2181
5925 [ZkClient-EventThread-23-localhost:2181] INFO  org.I0Itec.zkclient.ZkEventThread  - Starting ZkClient event thread.
5929 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
5930 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:host.name=zionmainframe
5930 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.version=1.8.0_131
5930 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.vendor=Oracle Corporation
5930 [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.home=/usr/lib/jvm/java-8-openjdk-amd64/jre
