0    [main] INFO  space.exploration.mars.rover.kernel.Rover  - Rover current position is = java.awt.Point[x=350,y=250]
1008 [main] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar initialized and ready!
2012 [main] INFO  space.exploration.mars.rover.sensor.Spectrometer  - Spectrometer initialized and ready!
3324 [main] INFO  space.exploration.mars.rover.sensor.Camera  - Camera initialized and ready!
4329 [main] INFO  space.exploration.mars.rover.sensor.Radar  - Radar configured:: 
5333 [main] INFO  space.exploration.mars.rover.power.Battery  - Battery configured, batteryLife:primaryPowerUnits = 10000 auxiliaryPowerUnits = 1000 alertThreshold: 100 rechargeTime = 60000
5595 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
5619 [main] WARN  kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
5619 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
5619 [main] WARN  kafka.utils.VerifiableProperties  - Property group.id is not valid
5620 [main] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
5620 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
5620 [main] WARN  kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
5656 [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
5656 [main] INFO  kafka.utils.VerifiableProperties  - Property auto.offset.reset is overridden to largest
5656 [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
5656 [main] INFO  kafka.utils.VerifiableProperties  - Property group.id is overridden to space.exploration.mars.rover
5656 [main] WARN  kafka.utils.VerifiableProperties  - Property metadata.broker.list is not valid
5656 [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
5656 [main] INFO  kafka.utils.VerifiableProperties  - Property zookeeper.connect is overridden to localhost:2181
10685 [main] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_Sankets-MacBook-Pro.local-1496934967564-45c1277e], Connecting to zookeeper instance at localhost:2181
10694 [ZkClient-EventThread-22-localhost:2181] INFO  org.I0Itec.zkclient.ZkEventThread  - Starting ZkClient event thread.
